<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
KMAZ;1;26/04/21;120400;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;120500;70.1000000;70.2000000;70.1000000;70.2000000;60
KMAZ;1;26/04/21;120600;70.1000000;70.1000000;70.1000000;70.1000000;80
KMAZ;1;26/04/21;120700;70.1000000;70.1000000;70.0000000;70.0000000;50
KMAZ;1;26/04/21;120800;70.1000000;70.1000000;70.0000000;70.1000000;50
KMAZ;1;26/04/21;120900;70.1000000;70.3000000;70.1000000;70.3000000;370
KMAZ;1;26/04/21;121000;70.1000000;70.3000000;70.1000000;70.3000000;630
KMAZ;1;26/04/21;121100;70.1000000;70.3000000;70.0000000;70.0000000;260
KMAZ;1;26/04/21;121200;70.0000000;70.2000000;70.0000000;70.2000000;670
KMAZ;1;26/04/21;121300;70.2000000;70.2000000;70.0000000;70.0000000;50
KMAZ;1;26/04/21;121500;70.2000000;70.2000000;70.2000000;70.2000000;230
KMAZ;1;26/04/21;121600;70.2000000;70.2000000;70.0000000;70.0000000;310
KMAZ;1;26/04/21;121700;70.1000000;70.1000000;70.0000000;70.0000000;170
KMAZ;1;26/04/21;121800;70.1000000;70.1000000;70.0000000;70.0000000;30
KMAZ;1;26/04/21;121900;70.1000000;70.1000000;70.1000000;70.1000000;440
KMAZ;1;26/04/21;122000;70.1000000;70.1000000;70.1000000;70.1000000;20
KMAZ;1;26/04/21;122100;70.0000000;70.1000000;70.0000000;70.1000000;20
KMAZ;1;26/04/21;122200;70.2000000;70.2000000;70.0000000;70.0000000;80
KMAZ;1;26/04/21;122300;70.0000000;70.2000000;70.0000000;70.2000000;20
KMAZ;1;26/04/21;122500;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;122600;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;122700;70.2000000;70.2000000;70.0000000;70.0000000;40
KMAZ;1;26/04/21;122800;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;122900;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;123000;70.0000000;70.2000000;70.0000000;70.1000000;40
KMAZ;1;26/04/21;123100;70.2000000;70.2000000;70.2000000;70.2000000;20
KMAZ;1;26/04/21;123200;70.0000000;70.2000000;70.0000000;70.1000000;330
KMAZ;1;26/04/21;123300;70.1000000;70.1000000;70.1000000;70.1000000;30
KMAZ;1;26/04/21;123400;70.1000000;70.1000000;70.0000000;70.1000000;90
KMAZ;1;26/04/21;123600;70.0000000;70.0000000;70.0000000;70.0000000;40
KMAZ;1;26/04/21;123700;70.1000000;70.1000000;70.1000000;70.1000000;20
KMAZ;1;26/04/21;123800;70.1000000;70.2000000;70.1000000;70.2000000;50
KMAZ;1;26/04/21;123900;70.0000000;70.0000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;124100;70.0000000;70.2000000;70.0000000;70.2000000;340
KMAZ;1;26/04/21;124200;70.0000000;70.1000000;70.0000000;70.1000000;340
KMAZ;1;26/04/21;124300;70.1000000;70.2000000;70.0000000;70.2000000;420
KMAZ;1;26/04/21;124400;70.1000000;70.2000000;70.1000000;70.2000000;130
KMAZ;1;26/04/21;124500;70.2000000;70.2000000;70.1000000;70.1000000;110
KMAZ;1;26/04/21;124600;70.2000000;70.2000000;70.1000000;70.1000000;170
KMAZ;1;26/04/21;124700;70.1000000;70.2000000;70.1000000;70.2000000;60
KMAZ;1;26/04/21;124800;70.1000000;70.2000000;70.0000000;70.2000000;720
KMAZ;1;26/04/21;124900;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;125000;70.2000000;70.2000000;69.9000000;70.0000000;1550
KMAZ;1;26/04/21;125200;70.1000000;70.1000000;69.9000000;70.1000000;360
KMAZ;1;26/04/21;125300;69.9000000;69.9000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;125400;70.1000000;70.1000000;69.9000000;69.9000000;50
KMAZ;1;26/04/21;125500;70.1000000;70.1000000;70.1000000;70.1000000;30
KMAZ;1;26/04/21;125600;70.2000000;70.2000000;70.2000000;70.2000000;250
KMAZ;1;26/04/21;125700;70.0000000;70.0000000;70.0000000;70.0000000;50
KMAZ;1;26/04/21;125800;70.1000000;70.2000000;70.1000000;70.2000000;290
KMAZ;1;26/04/21;125900;70.2000000;70.2000000;70.0000000;70.0000000;450
KMAZ;1;26/04/21;130000;70.0000000;70.1000000;70.0000000;70.0000000;80
KMAZ;1;26/04/21;130100;70.0000000;70.1000000;70.0000000;70.1000000;30
KMAZ;1;26/04/21;130200;70.0000000;70.1000000;70.0000000;70.1000000;70
KMAZ;1;26/04/21;130300;70.0000000;70.1000000;70.0000000;70.1000000;240
KMAZ;1;26/04/21;130400;70.0000000;70.1000000;69.9000000;69.9000000;450
KMAZ;1;26/04/21;130500;69.9000000;69.9000000;69.9000000;69.9000000;30
KMAZ;1;26/04/21;130600;70.1000000;70.1000000;69.9000000;69.9000000;30
KMAZ;1;26/04/21;130700;69.9000000;70.1000000;69.9000000;70.1000000;120
KMAZ;1;26/04/21;130800;70.1000000;70.1000000;70.1000000;70.1000000;20
KMAZ;1;26/04/21;130900;69.9000000;70.1000000;69.9000000;69.9000000;60
KMAZ;1;26/04/21;131000;69.9000000;69.9000000;69.9000000;69.9000000;30
KMAZ;1;26/04/21;131200;69.9000000;70.1000000;69.9000000;70.1000000;540
KMAZ;1;26/04/21;131300;70.0000000;70.1000000;69.9000000;69.9000000;470
KMAZ;1;26/04/21;131400;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;131500;69.9000000;70.1000000;69.9000000;70.1000000;60
KMAZ;1;26/04/21;131600;70.0000000;70.0000000;69.9000000;69.9000000;60
KMAZ;1;26/04/21;131700;69.9000000;70.1000000;69.9000000;70.1000000;20
KMAZ;1;26/04/21;131800;70.1000000;70.1000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;131900;70.0000000;70.1000000;70.0000000;70.1000000;20
KMAZ;1;26/04/21;132000;70.0000000;70.0000000;70.0000000;70.0000000;30
KMAZ;1;26/04/21;132100;70.1000000;70.1000000;70.1000000;70.1000000;50
KMAZ;1;26/04/21;132200;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;132300;70.1000000;70.1000000;70.1000000;70.1000000;20
KMAZ;1;26/04/21;132400;70.0000000;70.1000000;70.0000000;70.1000000;50
KMAZ;1;26/04/21;132500;70.0000000;70.1000000;70.0000000;70.1000000;40
KMAZ;1;26/04/21;132600;70.0000000;70.1000000;70.0000000;70.1000000;30
KMAZ;1;26/04/21;132700;70.1000000;70.1000000;70.0000000;70.0000000;190
KMAZ;1;26/04/21;132800;70.1000000;70.1000000;70.1000000;70.1000000;320
KMAZ;1;26/04/21;132900;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;133000;70.0000000;70.2000000;70.0000000;70.2000000;550
KMAZ;1;26/04/21;133100;70.0000000;70.0000000;70.0000000;70.0000000;70
KMAZ;1;26/04/21;133200;70.0000000;70.0000000;70.0000000;70.0000000;100
KMAZ;1;26/04/21;133300;70.0000000;70.2000000;70.0000000;70.0000000;1680
KMAZ;1;26/04/21;133400;70.0000000;70.2000000;70.0000000;70.2000000;20
KMAZ;1;26/04/21;133500;70.0000000;70.3000000;70.0000000;70.3000000;530
KMAZ;1;26/04/21;133600;70.1000000;70.1000000;70.0000000;70.0000000;290
KMAZ;1;26/04/21;133700;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;133800;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;133900;70.0000000;70.2000000;70.0000000;70.2000000;30
KMAZ;1;26/04/21;134000;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;134100;70.2000000;70.2000000;70.2000000;70.2000000;290
KMAZ;1;26/04/21;134200;70.2000000;70.2000000;70.0000000;70.2000000;130
KMAZ;1;26/04/21;134300;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;134400;70.0000000;70.0000000;70.0000000;70.0000000;290
KMAZ;1;26/04/21;134500;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;134600;70.2000000;70.2000000;70.0000000;70.0000000;160
KMAZ;1;26/04/21;134700;70.2000000;70.2000000;70.1000000;70.1000000;50
KMAZ;1;26/04/21;134800;70.1000000;70.1000000;70.1000000;70.1000000;20
KMAZ;1;26/04/21;134900;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;135000;70.0000000;70.1000000;70.0000000;70.1000000;170
KMAZ;1;26/04/21;135100;70.0000000;70.0000000;70.0000000;70.0000000;30
KMAZ;1;26/04/21;135200;70.1000000;70.1000000;70.0000000;70.0000000;40
KMAZ;1;26/04/21;135300;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;135400;70.0000000;70.1000000;70.0000000;70.1000000;130
KMAZ;1;26/04/21;135600;70.0000000;70.2000000;70.0000000;70.2000000;60
KMAZ;1;26/04/21;135700;70.0000000;70.0000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;135800;70.0000000;70.0000000;70.0000000;70.0000000;430
KMAZ;1;26/04/21;135900;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;140000;70.0000000;70.1000000;70.0000000;70.1000000;40
KMAZ;1;26/04/21;140100;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;140300;70.1000000;70.1000000;70.1000000;70.1000000;70
KMAZ;1;26/04/21;140400;70.1000000;70.1000000;70.0000000;70.1000000;50
KMAZ;1;26/04/21;140500;70.0000000;70.0000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;140600;70.2000000;70.2000000;70.2000000;70.2000000;110
KMAZ;1;26/04/21;140700;70.2000000;70.2000000;70.0000000;70.0000000;300
KMAZ;1;26/04/21;140800;70.2000000;70.2000000;70.0000000;70.2000000;480
KMAZ;1;26/04/21;141000;70.2000000;70.2000000;70.0000000;70.0000000;130
KMAZ;1;26/04/21;141100;70.0000000;70.2000000;70.0000000;70.2000000;90
KMAZ;1;26/04/21;141200;70.2000000;70.2000000;70.0000000;70.2000000;60
KMAZ;1;26/04/21;141400;70.2000000;70.2000000;70.0000000;70.2000000;30
KMAZ;1;26/04/21;141500;70.2000000;70.2000000;70.1000000;70.1000000;190
KMAZ;1;26/04/21;141800;70.1000000;70.1000000;70.1000000;70.1000000;20
KMAZ;1;26/04/21;141900;70.1000000;70.2000000;70.1000000;70.2000000;190
KMAZ;1;26/04/21;142100;70.2000000;70.3000000;70.2000000;70.2000000;650
KMAZ;1;26/04/21;142200;70.3000000;70.3000000;70.2000000;70.2000000;80
KMAZ;1;26/04/21;142400;70.2000000;70.3000000;70.2000000;70.3000000;320
KMAZ;1;26/04/21;142500;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;142600;70.3000000;70.3000000;70.3000000;70.3000000;10
KMAZ;1;26/04/21;142700;70.2000000;70.3000000;70.2000000;70.2000000;360
KMAZ;1;26/04/21;142800;70.2000000;70.2000000;70.0000000;70.2000000;60
KMAZ;1;26/04/21;142900;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;143000;70.2000000;70.2000000;70.0000000;70.0000000;30
KMAZ;1;26/04/21;143100;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;143300;70.0000000;70.2000000;70.0000000;70.2000000;710
KMAZ;1;26/04/21;143500;70.0000000;70.0000000;70.0000000;70.0000000;50
KMAZ;1;26/04/21;143600;70.0000000;70.0000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;143700;70.1000000;70.2000000;70.1000000;70.2000000;300
KMAZ;1;26/04/21;143800;70.2000000;70.2000000;69.9000000;69.9000000;300
KMAZ;1;26/04/21;143900;69.9000000;70.1000000;69.8000000;70.1000000;70
KMAZ;1;26/04/21;144000;70.0000000;70.1000000;70.0000000;70.1000000;760
KMAZ;1;26/04/21;144100;70.2000000;70.2000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;144200;70.1000000;70.1000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;144300;70.1000000;70.1000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;144400;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;144500;70.1000000;70.1000000;69.9000000;69.9000000;50
KMAZ;1;26/04/21;144700;70.1000000;70.1000000;70.0000000;70.1000000;50
KMAZ;1;26/04/21;144800;70.1000000;70.1000000;70.0000000;70.0000000;90
KMAZ;1;26/04/21;144900;70.0000000;70.0000000;70.0000000;70.0000000;100
KMAZ;1;26/04/21;145000;70.1000000;70.2000000;70.1000000;70.2000000;80
KMAZ;1;26/04/21;145100;70.0000000;70.2000000;70.0000000;70.0000000;70
KMAZ;1;26/04/21;145200;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;145500;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;145600;70.1000000;70.1000000;70.1000000;70.1000000;360
KMAZ;1;26/04/21;145700;70.0000000;70.1000000;70.0000000;70.1000000;20
KMAZ;1;26/04/21;145800;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;145900;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;150000;70.0000000;70.1000000;70.0000000;70.0000000;40
KMAZ;1;26/04/21;150100;70.1000000;70.1000000;70.0000000;70.0000000;60
KMAZ;1;26/04/21;150200;70.1000000;70.1000000;70.0000000;70.1000000;40
KMAZ;1;26/04/21;150300;70.1000000;70.1000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;150500;70.0000000;70.0000000;70.0000000;70.0000000;1160
KMAZ;1;26/04/21;150600;70.1000000;70.1000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;150700;70.0000000;70.1000000;70.0000000;70.1000000;20
KMAZ;1;26/04/21;150800;70.0000000;70.1000000;70.0000000;70.1000000;20
KMAZ;1;26/04/21;150900;70.1000000;70.1000000;70.0000000;70.0000000;70
KMAZ;1;26/04/21;151000;70.1000000;70.1000000;70.0000000;70.0000000;100
KMAZ;1;26/04/21;151100;70.1000000;70.1000000;70.0000000;70.0000000;330
KMAZ;1;26/04/21;151200;70.1000000;70.1000000;70.0000000;70.1000000;370
KMAZ;1;26/04/21;151300;70.0000000;70.1000000;70.0000000;70.0000000;200
KMAZ;1;26/04/21;151400;70.0000000;70.1000000;70.0000000;70.1000000;60
KMAZ;1;26/04/21;151500;70.0000000;70.1000000;70.0000000;70.0000000;30
KMAZ;1;26/04/21;151600;70.0000000;70.1000000;70.0000000;70.1000000;20
KMAZ;1;26/04/21;151700;70.1000000;70.2000000;70.0000000;70.0000000;340
KMAZ;1;26/04/21;151800;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;151900;70.2000000;70.2000000;70.1000000;70.1000000;50
KMAZ;1;26/04/21;152000;70.1000000;70.1000000;70.1000000;70.1000000;290
KMAZ;1;26/04/21;152200;70.2000000;70.2000000;70.2000000;70.2000000;390
KMAZ;1;26/04/21;152300;70.2000000;70.2000000;70.2000000;70.2000000;210
KMAZ;1;26/04/21;152500;70.1000000;70.1000000;70.1000000;70.1000000;290
KMAZ;1;26/04/21;152600;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;152700;70.2000000;70.2000000;70.1000000;70.1000000;120
KMAZ;1;26/04/21;153000;70.2000000;70.2000000;70.2000000;70.2000000;40
KMAZ;1;26/04/21;153100;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;153200;70.2000000;70.2000000;70.1000000;70.1000000;40
KMAZ;1;26/04/21;153300;70.2000000;70.2000000;70.2000000;70.2000000;50
KMAZ;1;26/04/21;153400;70.1000000;70.2000000;70.1000000;70.2000000;70
KMAZ;1;26/04/21;153500;70.2000000;70.2000000;70.0000000;70.0000000;140
KMAZ;1;26/04/21;153600;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;153700;70.0000000;70.2000000;70.0000000;70.2000000;260
KMAZ;1;26/04/21;154000;70.1000000;70.2000000;70.1000000;70.2000000;30
KMAZ;1;26/04/21;154200;70.0000000;70.2000000;70.0000000;70.2000000;30
KMAZ;1;26/04/21;154300;70.2000000;70.2000000;70.2000000;70.2000000;180
KMAZ;1;26/04/21;154400;70.2000000;70.2000000;70.1000000;70.1000000;30
KMAZ;1;26/04/21;154500;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;154600;70.2000000;70.2000000;70.2000000;70.2000000;230
KMAZ;1;26/04/21;154700;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;154800;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;154900;70.1000000;70.1000000;70.1000000;70.1000000;220
KMAZ;1;26/04/21;155100;70.1000000;70.1000000;70.1000000;70.1000000;250
KMAZ;1;26/04/21;155300;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;26/04/21;155400;70.1000000;70.2000000;70.1000000;70.2000000;350
KMAZ;1;26/04/21;155500;70.2000000;70.2000000;70.2000000;70.2000000;420
KMAZ;1;26/04/21;155600;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;155700;70.2000000;70.2000000;70.2000000;70.2000000;350
KMAZ;1;26/04/21;155800;70.3000000;70.3000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;160000;70.2000000;70.3000000;70.2000000;70.3000000;50
KMAZ;1;26/04/21;160100;70.3000000;70.3000000;70.2000000;70.3000000;30
KMAZ;1;26/04/21;160200;70.3000000;70.3000000;70.2000000;70.2000000;100
KMAZ;1;26/04/21;160300;70.3000000;70.3000000;70.3000000;70.3000000;310
KMAZ;1;26/04/21;160500;70.2000000;70.3000000;70.2000000;70.3000000;40
KMAZ;1;26/04/21;160600;70.3000000;70.3000000;70.2000000;70.2000000;330
KMAZ;1;26/04/21;160700;70.2000000;70.2000000;70.2000000;70.2000000;500
KMAZ;1;26/04/21;160800;70.3000000;70.3000000;70.3000000;70.3000000;10
KMAZ;1;26/04/21;160900;70.3000000;70.3000000;70.2000000;70.2000000;40
KMAZ;1;26/04/21;161000;70.3000000;70.3000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;161100;70.3000000;70.3000000;70.3000000;70.3000000;140
KMAZ;1;26/04/21;161200;70.3000000;70.3000000;70.2000000;70.3000000;120
KMAZ;1;26/04/21;161300;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;26/04/21;161400;70.3000000;70.3000000;70.3000000;70.3000000;10
KMAZ;1;26/04/21;161500;70.3000000;70.3000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;161600;70.3000000;70.3000000;70.3000000;70.3000000;30
KMAZ;1;26/04/21;161700;70.2000000;70.3000000;70.2000000;70.3000000;340
KMAZ;1;26/04/21;161800;70.2000000;70.3000000;70.2000000;70.3000000;300
KMAZ;1;26/04/21;162100;70.3000000;70.3000000;70.3000000;70.3000000;10
KMAZ;1;26/04/21;162200;70.3000000;70.3000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;162400;70.2000000;70.2000000;70.2000000;70.2000000;200
KMAZ;1;26/04/21;162600;70.2000000;70.2000000;70.2000000;70.2000000;30
KMAZ;1;26/04/21;162700;70.3000000;70.3000000;70.2000000;70.3000000;250
KMAZ;1;26/04/21;162800;70.3000000;70.3000000;70.3000000;70.3000000;20
KMAZ;1;26/04/21;162900;70.2000000;70.3000000;70.2000000;70.3000000;130
KMAZ;1;26/04/21;163000;70.3000000;70.3000000;70.3000000;70.3000000;20
KMAZ;1;26/04/21;163300;70.2000000;70.2000000;70.0000000;70.0000000;7370
KMAZ;1;26/04/21;163400;70.1000000;70.1000000;70.1000000;70.1000000;150
KMAZ;1;26/04/21;163500;70.1000000;70.1000000;70.0000000;70.0000000;30
KMAZ;1;26/04/21;163600;70.1000000;70.2000000;70.0000000;70.0000000;1020
KMAZ;1;26/04/21;163700;69.9000000;69.9000000;69.8000000;69.9000000;950
KMAZ;1;26/04/21;163800;69.9000000;70.0000000;69.9000000;70.0000000;360
KMAZ;1;26/04/21;163900;69.9000000;69.9000000;69.9000000;69.9000000;530
KMAZ;1;26/04/21;164000;69.9000000;69.9000000;69.8000000;69.9000000;40
KMAZ;1;26/04/21;164100;69.9000000;69.9000000;69.8000000;69.9000000;320
KMAZ;1;26/04/21;164200;69.9000000;69.9000000;69.8000000;69.9000000;70
KMAZ;1;26/04/21;164300;69.9000000;69.9000000;69.8000000;69.8000000;50
KMAZ;1;26/04/21;164400;69.9000000;69.9000000;69.8000000;69.9000000;70
KMAZ;1;26/04/21;164500;69.9000000;69.9000000;69.8000000;69.8000000;60
KMAZ;1;26/04/21;164600;69.8000000;69.8000000;69.3000000;69.6000000;10620
KMAZ;1;26/04/21;164700;69.6000000;69.6000000;69.4000000;69.4000000;380
KMAZ;1;26/04/21;164800;69.6000000;69.7000000;69.5000000;69.6000000;340
KMAZ;1;26/04/21;164900;69.8000000;69.8000000;69.6000000;69.7000000;170
KMAZ;1;26/04/21;165000;69.6000000;69.7000000;69.6000000;69.7000000;60
KMAZ;1;26/04/21;165100;69.7000000;69.9000000;69.6000000;69.9000000;60
KMAZ;1;26/04/21;165200;69.9000000;69.9000000;69.7000000;69.7000000;70
KMAZ;1;26/04/21;165400;69.9000000;69.9000000;69.7000000;69.9000000;200
KMAZ;1;26/04/21;165500;69.9000000;69.9000000;69.7000000;69.7000000;30
KMAZ;1;26/04/21;165600;69.9000000;69.9000000;69.9000000;69.9000000;30
KMAZ;1;26/04/21;165800;69.9000000;69.9000000;69.9000000;69.9000000;30
KMAZ;1;26/04/21;165900;69.7000000;69.9000000;69.7000000;69.9000000;2180
KMAZ;1;26/04/21;170100;69.9000000;69.9000000;69.7000000;69.9000000;40
KMAZ;1;26/04/21;170200;69.9000000;69.9000000;69.7000000;69.7000000;40
KMAZ;1;26/04/21;170300;69.9000000;69.9000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;170400;69.9000000;69.9000000;69.8000000;69.9000000;40
KMAZ;1;26/04/21;170500;69.9000000;69.9000000;69.8000000;69.8000000;60
KMAZ;1;26/04/21;170700;69.8000000;69.8000000;69.8000000;69.8000000;10
KMAZ;1;26/04/21;170800;69.8000000;69.8000000;69.8000000;69.8000000;10
KMAZ;1;26/04/21;170900;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;171000;69.8000000;69.9000000;69.8000000;69.9000000;70
KMAZ;1;26/04/21;171400;69.9000000;69.9000000;69.8000000;69.9000000;110
KMAZ;1;26/04/21;171800;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;172100;69.8000000;69.8000000;69.8000000;69.8000000;60
KMAZ;1;26/04/21;172200;69.9000000;69.9000000;69.8000000;69.8000000;170
KMAZ;1;26/04/21;172300;69.9000000;69.9000000;69.9000000;69.9000000;140
KMAZ;1;26/04/21;172400;69.8000000;69.8000000;69.7000000;69.7000000;140
KMAZ;1;26/04/21;172500;69.8000000;69.9000000;69.8000000;69.9000000;30
KMAZ;1;26/04/21;172600;69.7000000;69.9000000;69.7000000;69.9000000;710
KMAZ;1;26/04/21;172700;69.9000000;69.9000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;172900;69.7000000;69.9000000;69.7000000;69.9000000;20
KMAZ;1;26/04/21;173000;69.7000000;69.7000000;69.7000000;69.7000000;70
KMAZ;1;26/04/21;173100;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;173200;69.7000000;69.9000000;69.7000000;69.9000000;30
KMAZ;1;26/04/21;173400;69.9000000;69.9000000;69.9000000;69.9000000;60
KMAZ;1;26/04/21;173500;69.7000000;69.7000000;69.7000000;69.7000000;130
KMAZ;1;26/04/21;173600;69.8000000;69.9000000;69.8000000;69.9000000;770
KMAZ;1;26/04/21;173700;69.9000000;69.9000000;69.7000000;69.7000000;120
KMAZ;1;26/04/21;173800;69.7000000;69.7000000;69.7000000;69.7000000;50
KMAZ;1;26/04/21;173900;69.9000000;69.9000000;69.9000000;69.9000000;170
KMAZ;1;26/04/21;174000;69.9000000;69.9000000;69.9000000;69.9000000;40
KMAZ;1;26/04/21;174100;69.7000000;69.7000000;69.7000000;69.7000000;190
KMAZ;1;26/04/21;174200;69.9000000;69.9000000;69.9000000;69.9000000;40
KMAZ;1;26/04/21;174300;69.7000000;69.7000000;69.7000000;69.7000000;10
KMAZ;1;26/04/21;174400;69.9000000;69.9000000;69.9000000;69.9000000;100
KMAZ;1;26/04/21;174500;69.9000000;69.9000000;69.9000000;69.9000000;60
KMAZ;1;26/04/21;174600;69.9000000;69.9000000;69.7000000;69.7000000;110
KMAZ;1;26/04/21;174700;69.9000000;69.9000000;69.7000000;69.9000000;70
KMAZ;1;26/04/21;174800;69.9000000;69.9000000;69.9000000;69.9000000;60
KMAZ;1;26/04/21;174900;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;26/04/21;175000;70.0000000;70.0000000;70.0000000;70.0000000;20
KMAZ;1;26/04/21;175100;69.9000000;70.0000000;69.9000000;70.0000000;450
KMAZ;1;26/04/21;175200;70.0000000;70.0000000;69.8000000;69.8000000;1860
KMAZ;1;26/04/21;175400;69.9000000;69.9000000;69.9000000;69.9000000;90
KMAZ;1;26/04/21;175500;69.7000000;69.9000000;69.7000000;69.9000000;40
KMAZ;1;26/04/21;175700;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;175900;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;180000;69.7000000;69.8000000;69.7000000;69.8000000;300
KMAZ;1;26/04/21;180100;69.8000000;69.8000000;69.8000000;69.8000000;10
KMAZ;1;26/04/21;180200;69.9000000;69.9000000;69.7000000;69.7000000;20
KMAZ;1;26/04/21;180300;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;180600;69.8000000;69.9000000;69.8000000;69.9000000;150
KMAZ;1;26/04/21;180700;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;180800;69.8000000;69.9000000;69.8000000;69.9000000;260
KMAZ;1;26/04/21;181000;69.9000000;69.9000000;69.9000000;69.9000000;40
KMAZ;1;26/04/21;181200;69.8000000;69.8000000;69.8000000;69.8000000;10
KMAZ;1;26/04/21;181300;69.9000000;69.9000000;69.8000000;69.8000000;40
KMAZ;1;26/04/21;181400;69.8000000;69.9000000;69.8000000;69.9000000;30
KMAZ;1;26/04/21;181600;69.9000000;69.9000000;69.9000000;69.9000000;20
KMAZ;1;26/04/21;181700;69.9000000;69.9000000;69.9000000;69.9000000;70
KMAZ;1;26/04/21;181800;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;181900;69.9000000;69.9000000;69.9000000;69.9000000;10
KMAZ;1;26/04/21;182000;69.7000000;69.9000000;69.7000000;69.9000000;100
KMAZ;1;26/04/21;182100;69.7000000;69.9000000;69.7000000;69.9000000;30
KMAZ;1;26/04/21;182200;69.7000000;69.9000000;69.7000000;69.9000000;90
KMAZ;1;26/04/21;182300;69.7000000;69.9000000;69.7000000;69.9000000;130
KMAZ;1;26/04/21;182400;69.7000000;69.9000000;69.7000000;69.9000000;50
KMAZ;1;26/04/21;182500;69.7000000;69.9000000;69.7000000;69.9000000;20
KMAZ;1;26/04/21;182600;69.9000000;69.9000000;69.9000000;69.9000000;10
